0.000406,0.13842,0.13842
0.000407,0.14024,0.14024
0.000408,0.14127,0.14127
0.000409,0.14226,0.14226
0.00041,0.14323,0.14323
0.000411,0.14419,0.14419
0.000412,0.14515,0.14515
0.000413,0.14611,0.14611
0.000414,0.14707,0.14707
0.000415,0.14802,0.14802
0.000416,0.14898,0.14898
0.000417,0.14994,0.14994
0.000418,0.15091,0.15091
0.000419,0.15187,0.15187
0.00042,0.15284,0.15284
0.000421,0.15381,0.15381
0.000422,0.15478,0.15478
0.000423,0.15576,0.15576
0.000424,0.15675,0.15675
0.000425,0.15773,0.15773
0.000426,0.15872,0.15872
0.000427,0.15971,0.15971
0.000428,0.16018,0.16018
0.000429,0.16117,0.16117
0.00043,0.16215,0.16215
0.000431,0.16313,0.16313
0.000432,0.16411,0.16411
0.000433,0.16509,0.16509
0.000434,0.16607,0.16607
0.000435,0.16706,0.16706
0.000436,0.16805,0.16805
0.000437,0.16904,0.16904
0.000438,0.17004,0.17004
0.000439,0.17104,0.17104
0.00044,0.17205,0.17205
0.000441,0.1725,0.1725
0.000442,0.17321,0.17321
0.000443,0.17392,0.17392
0.000444,0.17461,0.17461
0.000445,0.17531,0.17531
0.000446,0.17601,0.17601
0.000447,0.17672,0.17672
0.000448,0.17743,0.17743
0.000449,0.17814,0.17814
0.00045,0.17568,0.17568
0.000451,0.17625,0.17625
0.000452,0.17677,0.17677
0.000453,0.17727,0.17727
0.000454,0.17776,0.17776
0.000455,0.17826,0.17826
0.000456,0.17876,0.17876
0.000457,0.18134,0.18134
0.000458,0.18257,0.18257
0.000459,0.18375,0.18375
0.00046,0.18492,0.18492
0.000461,0.18607,0.18607
0.000462,0.18721,0.18721
0.000463,0.18836,0.18836
0.000464,0.1895,0.1895
0.000465,0.19064,0.19064
0.000466,0.19179,0.19179
0.000467,0.19294,0.19294
0.000468,0.19408,0.19408
0.000469,0.19523,0.19523
0.00047,0.19639,0.19639
0.000471,0.19754,0.19754
0.000472,0.1987,0.1987
0.000473,0.19986,0.19986
0.000474,0.20103,0.20103
0.000475,0.2022,0.2022
0.000476,0.20337,0.20337
0.000477,0.20455,0.20455
0.000478,0.20515,0.20515
